Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-17 00:00:00-05:00,27.06365870027936,27.220547807186694,26.77957454044964,26.866186141967773,32336537,0.0,0.0
2015-02-18 00:00:00-05:00,26.79492026502441,26.997341529996884,26.60239449449196,26.710783004760742,29061570,0.0,0.0
2015-02-19 00:00:00-05:00,26.62862393494129,26.879547680660078,26.62713970554673,26.8676700592041,19782163,0.0,0.0
2015-02-20 00:00:00-05:00,26.88053417384557,26.911220233811004,26.51775751106955,26.67365837097168,28887092,0.0,0.0
2015-02-23 00:00:00-05:00,26.530132855967732,26.549386187455156,26.201506695406554,26.325237274169922,29157834,0.0,0.0
2015-02-24 00:00:00-05:00,26.230709448416533,26.566760577774996,26.144099737827094,26.532115936279297,20101036,0.0,0.0
2015-02-25 00:00:00-05:00,26.522710952291927,27.03346759252031,26.500191936770648,26.91716194152832,36519991,0.0,0.0
2015-02-26 00:00:00-05:00,26.884498409739233,27.524428460156592,26.79986704340472,27.491762161254883,46230579,0.0,0.0
2015-02-27 00:00:00-05:00,27.430396234489148,27.948575977092855,27.364075406677195,27.636281967163086,48203982,0.0,0.0
2015-03-02 00:00:00-05:00,27.7416968982797,28.31679223298629,27.65360107040189,28.276704788208008,42592618,0.0,0.0
2015-03-03 00:00:00-05:00,28.23265803670051,28.477146970896623,28.03815393594288,28.39053726196289,34095352,0.0,0.0
2015-03-04 00:00:00-05:00,28.302934497661848,28.562271395948056,28.111896761190057,28.377172470092773,37536775,0.0,0.0
2015-03-05 00:00:00-05:00,28.45883433541097,28.601867479165016,28.379153555197554,28.474178314208984,27792094,0.0,0.0
2015-03-06 00:00:00-05:00,28.45190381367786,28.540989756905017,28.05002979161154,28.095809936523438,33182854,0.0,0.0
2015-03-09 00:00:00-04:00,28.05497987744902,28.223748497953903,27.89042162198169,28.153470993041992,21242161,0.0,0.0
2015-03-10 00:00:00-04:00,27.925807496874565,27.955501549721944,27.45464418896573,27.468502044677734,35846146,0.0,0.0
2015-03-11 00:00:00-04:00,27.47493423904803,27.62341017879839,27.254200563943048,27.278945922851562,36415706,0.0,0.0
2015-03-12 00:00:00-04:00,27.39426465233852,27.535809778013064,27.24331246566813,27.493247985839844,27792094,0.0,0.0
2015-03-13 00:00:00-04:00,27.393766935144612,27.636277506929524,26.934483160511437,27.087907791137695,34071287,0.0,0.0
2015-03-16 00:00:00-04:00,27.267564439985357,27.55956764802932,27.0225794998255,27.443756103515625,32819860,0.0,0.0
2015-03-17 00:00:00-04:00,27.30517899842508,27.408616914344403,27.121564297537436,27.262121200561523,36110871,0.0,0.0
2015-03-18 00:00:00-04:00,27.344275109226857,27.704577460028787,27.072070478014496,27.690719604492188,42690887,0.0,0.0
2015-03-19 00:00:00-04:00,27.68527516288605,27.75505855327857,27.524673595995065,27.61598777770996,23945563,0.0,0.0
2015-03-20 00:00:00-04:00,27.79712665149198,27.80059111522456,27.668447381346034,27.733280181884766,52337299,0.0,0.0
2015-03-23 00:00:00-04:00,27.73674720017304,27.832266064542157,27.509082705624692,27.65656852722168,32876014,0.0,0.0
2015-03-24 00:00:00-04:00,27.842166691494594,28.437554745506922,27.775353647124543,28.219789505004883,51665459,0.0,0.0
2015-03-25 00:00:00-04:00,28.235132415738825,28.322238130012508,27.65310812852146,27.65533447265625,43045859,0.0,0.0
2015-03-26 00:00:00-04:00,27.596189579188046,27.661024277162113,27.252715428067216,27.476421356201172,31452115,0.0,0.0
2015-03-27 00:00:00-04:00,27.369022546714252,27.481863733168478,27.127996195679607,27.138389587402344,37949906,0.0,0.0
2015-03-30 00:00:00-04:00,27.30072554600852,27.39228584419646,27.12997857689582,27.32101821899414,25750504,0.0,0.0
2015-03-31 00:00:00-04:00,27.220544373127076,27.45365165996228,27.058210587989624,27.12156105041504,31760961,0.0,0.0
